공고 번호,공고 차수,사업명,사업 금액,발주 기관,공개 일자,입찰 참여 시작일,입찰 참여 마감일,사업 요약,파일형식,파일명,공고번호_결측,공고차수_결측,입찰참여시작일_결측,입찰참여마감일_결측,사업금액_결측
20241030067,0.0,실시간통합연구비관리시스템(RCMS)  연계 모듈 변경 사업,54450000,광주과학기술원,2024-10-28 10:07:48,미정,2024-11-08 15:00:00,"- 사업개요: 실시간통합연구비관리시스템(RCMS) 연계모듈 변경 사업
- 추진배경: 연구 비목 및 세목 변경으로 인한 연계 전송 오류 발생, 행정절차 간소화 필요
- 사업범위: ZEUS-RCMS 연계 모듈 변경, 부가세 연구과제 전송 개선
- 기대효과: 업무 편의성 제고, 업무효율성 극대화, 사용자 편의성 증대
- 추진목표: 업무 편리성 제고, 업무효율성 극대화, 사용자 편의성 증대, 조직 간 연동 서비스 제공",pdf,광주과학기술원_실시간통합연구비관리시스템(RCMS)  연계 모듈 변경 사업.pdf,False,False,True,False,False
20241021784,0.0,광주정책연구아카이브(GPA) 시스템 개발,43000000,재단법인 광주연구원,2024-10-28 11:05:29,2024-11-06 10:00:00,2024-11-08 17:00:00,"- 광주정책연구아카이브(GPA) 시스템 개발 사업
- 추진배경: 광주시 정책 연구자료를 한 곳에 집적하여 공유하는 플랫폼 필요
- 사업범위: 광주연구원이 허브사이트 개발 및 운영, 회원 기관은 Open API 기반의 프로그램 개발 구현
- 기대효과: 광주시 정책연구 결과를 집대성하고 관련 기관의 발주 연구 결과물을 한 곳에 모음
- 추진목표: 시범 운영 후 확장성 있는 서비스로 구현하여 추가 기관 참여 가능",pdf,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.pdf,False,False,False,False,False
20240633082,0.0,호계체육관 배드민턴장 및 탁구장 예약시스템 구축 용역,49500000,경기도 안양시,2024-06-24 19:50:43,미정,2024-07-05 17:00:00,"- 사업 개요: 호계체육관 배드민턴장 및 탁구장 예약 시스템 구축
- 추진 배경: 고객의 요구사항을 반영하기 위한 웹 기반의 예약 시스템 필요, 운영 효율성 및 편리성 향상 필요, 시설 이용객 다양성 확보 필요, 시설관리 대책 마련 필요, 개인정보보호법에 맞는 회원관리 프로그램 필요
- 사업 범위: 웹 기반의 예약 시스템 구축, 키오스크 서비스 구축
- 기대 효과: 이용의 편의성 제공, 서비스 품질 강화, 언택트 운영 실현
- 추진 목표: 사용자 편리성 증대, 업무 효율성 증가, 신뢰성 있는 서비스 제공",pdf,경기도 안양시_호계체육관 배드민턴장 및 탁구장 예약시스템 구축 용역.pdf,False,False,True,False,False
20241015084,0.0,[혁신-국고] 남서울대학교 스마트 정보시스템 활성화(학사행정 암호화) 개발 용역 입찰,70000000,남서울대학교,2024-10-16 09:43:43,미정,2024-10-23 14:00:00,"- 사업 개요: [혁신-국고]스마트 정보시스템 활성화(학사행정 암호화) 사업으로, 학사포털 시스템에 파일 암호화를 적용하여 개인정보 보호를 강화하고자 함
- 추진배경: 개인 정보와 연관된 민감한 파일 자료를 보관해야 하는데, 현재 파일 암호화가 되어있지 않아 개인정보 유출 사고 가능성이 큼
- 사업범위: 기존 파일에 대한 암호화 적용 및 학사포털 시스템에 파일 암/복호화 모듈 적용
- 기대효과: 개인정보 유출 사고 방지 및 보안 강화
- 추진목표: 보안 강화를 위해 파일 암호화 솔루션 적용 및 기존 시스템에 암/복호화 모듈 적용",pdf,남서울대학교_[혁신-국고] 남서울대학교 스마트 정보시스템 활성화(학사.pdf,False,False,True,False,False
20240446926,0.0,꿀 품질평가 전산시스템 기능개선 사업,49000000,축산물품질평가원,2024-04-30 11:27:29,2024-04-30 12:00:00,2024-05-17 10:00:00,"- 사업개요: 꿀 품질평가 전산시스템 기능개선 사업
- 추진배경: 법령 개정 및 업무 효율화 필요
- 사업범위: 시스템 개선, 등급판정 업무 효율화, 정보 제공 등
- 기대효과: 업무 효율성 향상, 제도 신뢰성 제고, 데이터 관리 강화
- 추진목표: 법령 및 지침 변경사항 반영, 기능 추가 및 개선, 사용자 편의성 향상",pdf,축산물품질평가원_꿀 품질평가 전산시스템 기능개선 사업.pdf,False,False,False,False,False
20240623903,0.0,IP-NAVI  해외지식재산센터 사업관리 시스템 기능개선,60000000,한국지식재산보호원,2024-06-18 13:59:59,2024-06-18 14:00:00,2024-07-02 10:00:00,"- 사업개요: IP-NAVI 해외지식재산센터 사업관리 시스템 기능개선
- 추진목적: 해외지식재산센터의 현지 법률서비스 지원사업 관리 및 실적 통합관리, 온라인 상담창구 구축
- 사업추진계획: 추진방향 설계, 관리자 시스템 개발, 실적 통합관리 기능 추가, 상담창구 구축
- 제안요청 내용: 지원사업 관리 기능 추가, 관리자 시스템의 실적 통합관리 기능 추가, 상담창구 구축
- 제안서 작성요령: 제안서 작성지침 및 유의사항 준수, 명확한 용어 사용, 객관적인 자료 제출, 기타 규정 따름",pdf,한국지식재산보호원_IP-NAVI  해외지식재산센터 사업관리 시스템 기능개.pdf,False,False,False,False,False
20240624332,0.0,인천공항운영서비스㈜ 차세대 ERP시스템 구축 사업(재공고),1095991600,인천공항운영서비스(주),2024-06-18 15:37:22,2024-06-18 17:00:00,2024-07-02 14:00:00,"- 사업명: 인천공항운영서비스 차세대 ERP시스템 구축 사업
- 사업기간: 9개월 (안정화 기간 포함)
- 사업예산: 996,356,000원
- 계약방법: 제한경쟁입찰(협상에 의한 계약)
- 주요 시스템 구축-운영 현황: ERP 시스템과 그룹웨어 시스템 운영 중
- 사업 추진방안: 차세대 시스템의 필요성, 사업 추진 방향, 추진 체계, 일정 등을 반영하여 사업을 추진하고 업무 효율화와 혁신적인 업무 프로세스 개선을 목표로 함
- 제안서 안내: 사업 추진 일반과 요구사항 총괄표 등 제안서 작성 요령을 따름",pdf,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .pdf,False,False,False,False,False
20240624711,0.0,RFID기반 국가자격 시험 결과물 스마트 관리시스템 도입 사업,80000000,한국산업인력공단,2024-06-18 17:22:40,2024-06-28 10:00:00,2024-07-02 10:00:00,"- 사업개요: RFID를 활용한 국가자격 시험 결과물 스마트 관리시스템 도입
- 추진배경: 시험 결과물의 정확한 관리와 업무 효율성 제고 필요
- 사업범위: 시범도입 및 테스트, 기관 확대, 기술 지원 및 교육
- 기대효과: 시험 결과물의 정확한 파악과 관리, 업무 효율성 향상
- 추진목표: RFID 시스템 구축 및 운영, 시범 테스트 후 전 국가자격 시험기관으로 확대",pdf,한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.pdf,False,False,False,False,False
20240624914,0.0,한국원자력연구원 선량평가시스템 고도화,46600000,한국원자력연구원,2024-06-18 18:26:21,2024-06-27 10:00:00,2024-07-01 10:00:00,"- 한국원자력연구원 선량평가시스템 고도화 사업 개요: 선량평가 시스템 개선을 통해 규제 준수, 업무생산성 향상을 목표로 함
- 추진배경: 환경상의 위해방지 기준 준수 필요, 업무생산성 향상 필요
- 사업범위: 평가장기 개선, 액체 선량평가 기능 추가
- 기대효과: 정상운전 시 규제 수요 대응, 데이터 신뢰성 확보 및 생산성 향상
- 추진목표: 한국원자력연구원 선량평가시스템 고도화",pdf,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.pdf,False,False,False,False,False
20240612475,0.0,2024년 항해용 간행물 품질관리 업무보조 시스템 구축,200000000,한국해양조사협회,2024-06-12 16:25:12,2024-06-20 14:00:00,2024-06-24 15:00:00,"- 사업 개요: 2024년 항해용 간행물 품질관리 업무보조 시스템 구축
- 추진배경: 해양조사협회에 항해용 간행물 품질관리 업무 위탁, 품질검사 수행 및 이력관리 강화 필요
- 사업범위: 디지털 품질검사 요소 분석, 디지털 품질검사 도구 개발, 품질관리 오류사례 DB 구축 및 정보 조회 기능 개선
- 기대효과: 검사시간 단축, 업무효율 개선, 품질관리 업무지원 강화
- 추진목표: 항해용 간행물 품질관리 시스템 구축, 품질검사 및 이력관리 효율화",pdf,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.pdf,False,False,False,False,False
20240311752,2.0,실손보험 청구 전산화 시스템 구축 사업,협의 예정,사단법인 보험개발원,2024-03-19 13:47:26,미정,2024-03-27 14:00:00,"- 사업 개요: 실손보험 청구 전산화 시스템 구축
- 추진배경: 보험금 청구 과정의 불편과 비효율성 개선 필요성
- 사업범위: 전국 요양기관과 보험사 연계 시스템 구축
- 기대효과: 보험가입자의 편의 증대, 종이서류 사용 절감, 청구율 증가
- 추진목표: 실손보험 청구 과정의 전산화를 통한 효율적인 보험금 지급 프로세스 구축",pdf,사단법인 보험개발원_실손보험 청구 전산화 시스템 구축 사업.pdf,False,False,True,False,True
20240615212,0.0,서울특별시교육청 지능정보화전략계획(ISP) 수립(2차) 사업 용역,248796000,서울특별시교육청,2024-06-12 17:01:47,2024-06-17 10:00:00,2024-06-24 11:00:00,"- 사업 개요: 서울특별시교육청의 지능정보화전략계획(ISP) 수립(2차) 사업
- 추진배경: 서울교육의 디지털 대전환과 지능정보화 정책 추진 필요성
- 사업범위: 지능정보화 전략 수립, 스마트 플랫폼 구축, 학교 업무 개선, 정보화정책 조직 및 체계 구축
- 기대효과: 체계적인 정보화 사업 추진, 원활한 서울 미래교육 수행, 학교 환경 개선, 지능정보화 정책 효율성 증대",pdf,서울특별시교육청_서울특별시교육청 지능정보화전략계획(ISP) 수립(2차) .pdf,False,False,False,False,False
20240327871,0.0,2024년 장애인문화예술정보시스템 이음온라인 운영 용역,380000000,재단법인 한국장애인문화예술원,2024-03-19 09:18:41,2024-03-20 17:00:00,2024-04-01 10:00:00,"- 사업개요: 2024년에 이음온라인 운영 용역을 통해 장애인문화예술정보시스템을 구축하고 운영한다.
- 추진배경: 장애예술과 온라인 콘텐츠에 대한 이해를 바탕으로 효율적인 운영과 콘텐츠 기획-제작을 위해 전문 업체를 선정한다.
- 사업범위: 이음온라인 세부 운영계획 수립, 콘텐츠 기획-제작 및 운영, 홍보 및 활성화, 홈페이지 운영 및 기능개선 등
- 기대효과: 장애인 예술가들의 콘텐츠와 정보를 제공하여 장애인문화예술의 활성화를 도모하고, 이음온라인을 통해 다양한 이용자들에게 문화예술 정보를 제공한다.
- 추진목표: 이음온라인의 성공적인 운영을 통해 장애인들의 문화예술 참여 기회를 확대하고, 장애인문화예술의 인식과 가치를 높인다.",pdf,재단법인 한국장애인문화예술원_2024년 장애인문화예술정보시스템 이음.pdf,False,False,False,False,False
20240330003,0.0,2024년 벤처확인종합관리시스템 기능 고도화 용역사업 입찰공고,352000000,(사)벤처기업협회,2024-03-19 10:49:46,미정,2024-04-09 15:00:00,"- 2024년 벤처확인종합관리시스템 기능 고도화 용역사업
- 복수의결권주식, 스톡옵션, 성과조건부주식교부 기능 구축 및 고도화
- 벤처기업법에 따라 발행된 복수의결권주식 보고 업무 처리 시스템 구축
- 벤처기업법에 따라 부여된 벤처기업 스톡옵션 부여, 취소-철회 신고 및 업무시스템 구축
- 벤처기업법에 따라 성과조건부주식교부계약의 신고 및 업무처리 시스템 구축
- 복수의결권주식 발행 보고 및 스톡옵션 신고기능은 기존 시스템 내 벤처확인 이력정보와 신고자(벤처기업)의 정보와 연동",pdf,(사)벤처기업협회_2024년 벤처확인종합관리시스템 기능 고도화 용역사업 .pdf,False,False,True,False,False
20240331766,0.0,2024년 통합사회정보시스템 운영지원,133812000,경기도사회서비스원,2024-03-19 17:42:23,2024-03-20 09:00:00,2024-04-01 10:00:00,"- 사업개요: 2024년 통합사회정보시스템 운영 지원
- 추진배경: 경기도사회서비스원 통합DB 운영, 안정적인 서비스 제공을 위한 업무환경 개선
- 사업범위: 시스템 유지관리 및 기능개선, 시스템 기능개발
- 기대효과: 경기도사회서비스원 통합DB 플랫폼 운영, 안정적인 서비스 제공으로 업무 효율 제고
- 추진목표: 통합사회정보시스템 유지보수 및 개발, 업무 환경 개선을 통한 서비스 향상",pdf,경기도사회서비스원_2024년 통합사회정보시스템 운영지원.pdf,False,False,False,False,False
Unknown_88,-1.0,세종테크노파크 인사정보 전산시스템 구축 용역 입찰공고[긴급],90000000,세종테크노파크,2021-10-08 00:00:00,미정,미정,"- 사업개요: 세종테크노파크 인사정보 전산시스템 구축
- 추진배경: 인사정보관리의 전산화 결여로 인한 업무 부담과 정보의 통합 부족
- 사업범위: 인사정보시스템 구축, 근태관리 고도화, 인사정보 검색 시스템 구축
- 기대효과: 인사업무 처리 효율성 제고, 정보의 통합 및 협업 체계 강화
- 추진목표: 인사정보시스템 구축, 분산된 인사업무 통합, 연계 기관 및 데이터 모니터링 가능성 확보",pdf,세종테크노파크_세종테크노파크 인사정보 전산시스템 구축 용역 입찰공.pdf,True,True,True,True,False
20240925413,0.0,(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업 사업타당성조사(F/S) 용역,1247000000,한국수출입은행,2024-10-04 09:34:21,2024-10-28 10:00:00,2024-11-05 16:00:00,"- 사업명: 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업 타당성조사(F/S) 용역
- 추진배경: 모잠비크 마푸토 지역의 교통시스템 개선을 위해 ITS 구축을 계획함
- 사업범위: ITS 현장시스템 및 ICT 시스템 계획에 대한 타당성조사(F/S) 용역
- 기대효과: 교통시스템의 효율성 향상, 교통 혼잡 해소, 교통안전 강화 등
- 추진목표: 모잠비크 마푸토 지역의 지능형교통시스템 구축을 위한 타당성조사(F/S) 수행",pdf,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.pdf,False,False,False,False,False
20241002169,0.0,2024년 국립민속박물관 민속아카이브 자료관리시스템 기능개선,77000000,문화체육관광부 국립민속박물관,2024-10-04 10:12:11,2024-10-11 10:00:00,2024-10-15 10:00:00,"- 사업일반: 국립민속박물관 민속아카이브 자료관리시스템 기능개선 프로젝트
- 추진배경 및 필요성: 업무 프로세스 강화, 모니터링 기능 강화, 자료 관리 기능 강화, 사용자 편의성 개선 필요
- 사업내용: 사용자 기능 개선, 모니터링 기능 강화, 자료 관리 기능 강화, 추가기능 개발 및 요구사항 분석
- 기대효과: 업무 사용성 개선, 자료 관리 체계 구축, 자료관리시스템의 보안성 제고",pdf,문화체육관광부 국립민속박물관_2024년 국립민속박물관 민속아카이브 자.pdf,False,False,False,False,False
20240429895,0.0,연차별 자율 품질관리 시스템 기능개선,75000000,한국보육진흥원,2024-04-18 10:59:30,2024-04-30 10:00:00,2024-05-03 10:00:00,"- 사업개요: 연차별 자율 품질관리 시스템 기능개선
- 추진목적 및 필요성: 어린이집 조직진단(STEP+) 플랫폼 기능 개선 필요, 자율 품질관리 시스템 구축을 통한 어린이집 보육 품질 향상
- 사업내용: 자율 품질관리 진단 기능 구축, 진단 결과 맞춤 컨설팅 운영 기능 구축, 오류사항 개선 등 기타 세부 요청사항 반영
- 추진방안: 홈페이지의 원활한 운영을 위한 범위 포괄, 정부 지침 및 신기술 적용, 개발 및 유지보수 전담조직 구성 등
- 기대효과: 어린이집 자율 품질관리의 체계적인 관리, 데이터 축적을 통한 성과 분석, 보육 품질 향상 지원",pdf,한국보육진흥원_연차별 자율 품질관리 시스템 기능개선.pdf,False,False,False,False,False
20241103380,0.0,(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구축,100000000,조선대학교,2024-11-04 17:48:35,미정,2024-11-20 12:30:00,"- 사업 개요: 2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구축
- 추진배경: SW중심대학사업단의 효과적인 온라인 사업 홍보 및 일원화된 사업 참여환경 제공 필요
- 사업범위: 사업 운영 및 관리에 최적화된 전산시스템 설계, SW중심대학사업단 지원 플랫폼 구축, 다양한 기능 및 서비스 제공
- 기대효과: IT융합대학 인지도 제고, 사용자 편의성 증대, 다양한 정보 제공 및 효율적인 운영 환경 제공
- 추진목표: 조선대학교 SW중심대학 사업관리시스템(WeHub) 구축을 통한 사업 운영 및 관리의 효율성 향상",pdf,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.pdf,False,False,True,False,False
20240408682,0.0,2024년도 GKL  그룹웨어 시스템 구축 용역,1515000000,그랜드코리아레저(주),2024-04-04 14:17:16,2024-04-04 18:00:00,2024-05-20 11:00:00,"- 사업개요: GKL 그룹웨어 시스템 구축사업
- 추진배경: 그룹웨어 및 기록물관리, 사내SNS 시스템 노후화로 인한 개선 필요, 정부권장정책 적용, 웹기반 시스템 필요
- 사업범위: 그룹웨어 시스템 구축, 기록물관리 시스템 구축, 업무용 메신저 시스템 구축
- 기대효과: 시스템 안정성 확보, 관리 효율성 향상, 사용자 편의 증대",pdf,그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.pdf,False,False,False,False,False
20240408874,0.0,산단 안전정보시스템 1차 구축 용역,717285200,한국산업단지공단,2024-04-04 15:09:35,2024-05-13 10:00:00,2024-05-16 10:00:00,"- 산단안전정보시스템 1차 구축 용역사업
- 사업목적: 산업단지의 안전과 관련된 정보를 수집, 분석, 예측, 대응할 수 있는 안전관리시스템 구축
- 사업범위: 상황관리시스템, 안전관리정보시스템, 정책지원, 데이터기반 시스템 구축
- 기대효과: 사고상황 파악과 대응의 신속성과 정확도 증대, 업무효율성 개선, 안전정보 통합관리 체계 구축
- 추진목표: 산단안전정보시스템 구축을 위한 설계, 개발, 테스트, 보완, 홍보 및 교육 진행",pdf,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.pdf,False,False,False,False,False
20240409322,0.0,적십자병원 병원정보 재해복구시스템 구축 용역 재공고입찰,500000000,대한적십자사 의료원,2024-04-04 16:55:56,2024-04-11 09:00:00,2024-04-15 11:00:00,"- 사업개요: 적십자병원 병원정보 재해복구시스템 구축
- 추진배경 및 필요성: 병원 정보의 재해복구 체계 부재로 인한 진료정보 보호와 복구 필요
- 사업범위: 재해복구시스템 구축을 위한 데이터베이스 서버, DBMS, 데이터복제 솔루션 도입
- 추진목표: 안정적 진료 기반 마련, 진료정보 보호와 복구, 내-외부 고객 만족도 향상
- 추진체계 및 역할: 혈액관리본부, 의료원, 정보관리국, 정보기획팀, 병원사업본부, 대외협력팀, 경영지원팀, 7개 병원, 사업자의 역할
- 추진일정: 분석 및 설계, 설치, 환경구성 및 검증, 데이터베이스 이관 및 검증, 안정화 지원, 착수-완료보고까지 총 6개월 이내
- 도입 목록: 데이터베이스 서버, DBMS, 데이터복제 솔루션
- 요구사항 총괄: 39개의 요구사항으로 구성되며, 장비 공통, 기능 요구사항, 성능 요구사항, 인터페이스 요구사항, 데이터 요구사항, 테스트 요구사항, 컨설팅 요구사항, 보안 요구사항, 품질 요구사항, 제약사항, 프로젝트 관리 요구사항, 프로젝트 지원 요구사항으로 분류됨",pdf,대한적십자사 의료원_적십자병원 병원정보 재해복구시스템 구축 용역 .pdf,False,False,False,False,False
20240409641,0.0,수문자료정보관리시스템(HDIMS) 재구축 용역(3단계),493270440,한국수자원조사기술원,2024-04-04 18:31:59,2024-04-04 19:00:00,2024-04-15 10:00:00,"- 사업 개요: 수문자료정보관리시스템(HDIMS) 재구축 사업(3단계)
- 추진배경: 1단계 전자야장시스템 신설, 2단계 수문자료정보관리시스템 재구축에 따른 이용 불편 사항 및 수자원조사 자료의 품질관리 필요
- 사업범위: 기능 개선 및 시스템 관리, 전자야장시스템 추가 개발, 대내-외 시스템 연계 개선
- 기대효과: 수자원자료의 품질관리 기능 고도화, 데이터구조 재설계를 통한 표준화된 자료 생산 및 활용 강화
- 추진목표: 표준화된 자료 생산 및 가공, 수문자료 분석 및 활용 기능 강화",pdf,한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.pdf,False,False,False,False,False
20240419826,0.0,통합 정보시스템 구축 사전 컨설팅,50000000,(재)예술경영지원센터,2024-04-12 09:38:55,2024-04-12 10:00:00,2024-04-23 10:00:00,"- 사업개요: 통합 정보시스템 구축 사전 컨설팅
- 추진배경: 미술진흥법에 따른 통합미술정보시스템 구축 필요성 대두
- 사업범위: 환경 및 현황분석, 데이터 분석 및 설계, 벤치마킹 사례 조사, 비전 및 전략 수립, 서비스 개발
- 기대효과: 통합미술정보시스템 개편 및 고도화, 이용자 기반의 시스템 구축 방향 수립, 향상된 미술시장 정보 제공
- 추진목표: 통합미술정보시스템의 목표 설계, 핵심 서비스 도출 및 개발",pdf,(재)예술경영지원센터_통합 정보시스템 구축 사전 컨설팅.pdf,False,False,False,False,False
20240419765,0.0,2024년 광주문화예술통합플랫폼 시스템 유지 및 보수 용역 제안서 제출 안내 재공고,61890000,재단법인 광주광역시 광주문화재단,2024-04-12 10:16:47,미정,2024-04-23 10:00:00,"- 사업개요: 2024년 광주문화예술통합플랫폼 시스템 유지 및 보수 용역
- 추진목표 및 방향: 광주문화예술 정보 제공 수준 향상, 플랫폼 개편 및 디자인 개선, 기술적 지원
- 주요 사업범위: 크롤링 방식에서 API 방식 5건 전환, 신규 크롤링 기관 확대
- 기대효과: 광주문화예술 정보 집약 및 플랫폼 강화, 시민 만족도 제고, 서비스 품질 향상
- 추진목표: 안정적 시스템 유지 관리, 플랫폼 운영 및 유지보수",pdf,재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.pdf,False,False,True,False,False
20240420207,0.0,스마트 팹 서비스 활용체계 구축관련 설비온라인 시스템 구축 용역,2349130320,나노종합기술원,2024-04-12 11:18:21,2024-04-12 17:00:00,2024-05-01 17:00:00,"- 사업 개요: 스마트 팹 서비스 활용체계 구축관련 설비 온라인 시스템 구축 용역
- 추진배경: 나노 반도체 국가 성장 동력 강화를 위한 나노 반도체 생태계 혁신기반 마련 필요
- 사업범위: 기술원의 기술원 보유 장비 설비온라인 시스템 구축
- 기대효과: 연구개발 소요시간 및 비용 단축, 빅데이터 기반의 나노팹 서비스 내재화, 기업의 R&D 및 제품생산 역량 강화, 국가 간 기술개발 경쟁에서 우위를 차지할 수 있는 기반 마련",pdf,나노종합기술원_스마트 팹 서비스 활용체계 구축관련 설비온라인 시스.pdf,False,False,False,False,False
